"id","loss"
4,1722.06953029343
6,2119.1193905365
9,7580.93576090788
12,5590.97976102344
15,847.047214069301
17,2335.74984142683
21,2057.87086513193
28,977.1240997937
32,2498.38820617006
43,3026.58687411556
46,2974.89404824798
50,1013.93288962905
54,1333.24891710425
62,1939.10174121375
70,2096.88970999055
71,5169.90874398449
75,1999.04994491225
77,2399.31474238017
81,2303.55189980511
83,2273.52291428678
87,1896.54043809015
97,2076.75981543846
103,1325.08835912031
119,1250.99023157838
120,1889.71686225376
127,1060.69658308486
138,3969.78084282082
141,2787.13874027283
148,914.927140877213
150,2441.35127520452
151,2116.59708066911
158,1609.82691921496
160,6003.08140646938
165,2472.25663104016
168,3645.1443041379
169,3392.01122210922
177,2812.4568036828
178,3287.59545063923
184,1976.11161832421
194,7964.71318917948
198,1672.15712212958
203,4078.56994579873
211,2414.11683004519
217,1239.18939755007
219,1461.41482628099
221,4548.57469270602
227,1924.33717943421
230,1462.84429121553
235,1732.50131742687
240,792.316126261867
243,2788.98256445907
249,5747.93173122861
253,2676.11985886607
258,1384.90237541081
261,1650.8179967849
263,3625.70825851821
264,2702.74836937865
265,4432.01772750988
268,1808.13680881312
271,1303.9547502345
274,5526.39927873968
275,839.557826958398
279,1612.23148062048
282,1624.94483524466
286,3004.32866461372
288,1355.86691426758
294,2386.19960583885
296,1094.71848469165
297,1521.37329433679
300,859.923157427022
303,8375.18672001961
314,1205.28837576385
315,4301.54610877027
321,2283.33565468544
323,4286.84907743441
330,3416.33886549793
341,1743.82859937688
342,4175.25733902721
352,1672.86227326029
353,3669.92925017063
360,5087.48532471699
361,2170.54241331025
362,3574.50799693777
366,1251.66471691394
372,3406.04026322029
376,2668.27738526211
377,2492.0855808672
379,1532.03806471843
380,3555.00150294537
387,1692.60393520495
392,1954.46623746588
394,9536.33185829403
395,1605.96793740972
397,1599.63948537252
407,5085.01092889842
411,7907.16861424891
416,2449.07542602259
417,1590.9789148018
419,3271.8281044049
428,5177.91749011225
431,2118.14806625448
436,7102.31907860099
438,1556.04270473097
445,5956.73759072721
446,6170.84484840248
455,1404.62325323982
456,1227.79603496114
461,971.453930994238
463,1780.82697535432
464,3315.01697340936
466,1599.31409783248
467,1491.765833595
470,1249.39066076268
475,1534.51256617843
482,2838.87906558023
490,3235.96456596689
496,1808.45136212374
497,4373.05173657276
508,2883.01733777294
510,1650.00553602739
512,2023.99359897532
513,3596.55509543612
523,1978.06893198952
531,4645.46457802899
532,2324.91245749836
533,1481.80226509318
537,1235.75744631158
544,4646.2599686576
547,3088.91066054552
556,7382.04401618452
565,1393.06132400309
566,1238.10422043215
571,1558.30472263857
573,1791.27004295679
574,937.13021992888
581,1804.31032262296
585,1949.41797002206
589,1940.47867914076
597,1751.97719443993
601,3153.45465710785
602,1742.23902674654
613,1631.61277797013
616,1425.04598496188
619,2011.14010517275
622,1924.13319017593
623,2084.06286027435
629,1632.20172498874
634,1432.816292562
638,1055.75830893032
642,1126.79822112651
643,2173.98073978516
645,1154.43414540028
648,6592.3478105209
652,1490.78735561275
664,1026.5076426424
666,2135.72470583398
672,1045.55484272442
676,1944.41998404292
678,3690.3479534618
682,1728.20996648967
686,2781.86703959082
688,2370.77996213433
689,1372.17483861695
690,1782.99001264592
692,9377.12467380694
695,1704.7198753661
697,4129.25167933659
698,1935.68028254184
706,2410.31344735084
708,1611.19121127422
712,2737.12585170799
715,3911.91146759172
717,1436.42466263445
725,3061.33826802659
729,1154.17758950698
737,1394.34993472398
739,5089.58290264451
747,3713.53612660253
753,2681.35419424161
758,2526.6402761129
759,2273.89926721815
763,1526.43504389876
773,4142.35824041764
774,2069.28303330571
776,1523.19460517044
788,3161.19833050164
790,2645.07162708244
794,1200.35592862669
801,2740.50984825557
802,1521.41994912986
805,1485.40127741323
809,4972.45914196629
812,1610.44192248527
825,2315.7125823975
828,2012.35824605912
830,1648.04403840704
833,1222.48646818959
850,5210.70558453743
852,5813.96437536697
862,1308.88486091373
863,1533.04900292028
864,1437.39960938621
865,3272.8319379229
868,5668.26413246207
872,1550.3992203916
879,5369.3193105834
880,1477.00982192258
883,1405.47062164284
886,1473.38909032575
923,1662.3757639345
924,1484.01801154136
932,1413.89904080769
945,5852.53880457141
947,6155.07220891912
948,1954.93063634729
955,2922.96323271943
963,4019.95094840454
979,1273.71534744495
989,1499.92702927299
994,2975.97887231046
995,1706.21725095239
998,1619.63766502224
1000,3705.00742934892
1018,1691.72373346969
1019,2079.37161135386
1028,1929.37589445547
1034,1411.68872452259
1038,1697.87871918934
1040,1416.38400059692
1042,1415.96455020957
1057,6126.3282336496
1058,2173.65820627573
1063,1124.71038445208
1066,3862.2342864268
1071,3849.10544408534
1073,4056.14619956363
1074,2521.1984425895
1077,2951.51836348481
1080,7535.38144048894
1088,993.947781544253
1096,898.003135959236
1097,9630.63006576407
1105,5245.86192041972
1115,1858.77444305295
1116,2699.10284270621
1122,2253.55607164629
1130,4467.24161130326
1133,1092.65108869589
1137,2095.68434457201
1140,2012.74842375616
1143,7320.10942475629
1149,5339.83503869162
1150,945.209771015392
1153,901.102102429886
1157,1023.6682481898
1180,709.956068726739
1183,978.885263958161
1188,1640.02566888138
1193,1122.95280967932
1200,863.700823643477
1209,3590.80994929488
1214,1996.1739823661
1219,2041.07282748811
1223,5676.44031096143
1227,923.929510769209
1228,1524.04829026434
1229,3767.58040600206
1233,1115.74685205628
1238,4523.31119790529
1239,1868.83886515071
1241,3352.83223984322
1243,1846.94857642511
1244,1188.89304723462
1245,3662.43438829239
1277,3883.29328278869
1279,3183.19200205075
1292,8741.14642727499
1293,1544.94270218965
1299,8572.21494212725
1304,2864.79258562305
1313,3638.7799124864
1328,2288.9108099187
1330,1154.1282018267
1334,1596.18953622742
1335,1332.71540717149
1336,4940.36546539047
1341,1100.19957882392
1344,1245.79112305571
1351,1133.16452596881
1352,2237.5910551746
1354,1553.56010705239
1368,3944.77008378513
1373,1465.21616476544
1375,846.905189271089
1381,1649.95870196748
1384,3218.72000010849
1385,3613.45194957394
1388,5022.38631069399
1401,4828.12411811486
1402,2333.55061151613
1404,1510.07695138892
1406,1528.35316621093
1409,1100.69948249833
1422,1419.96220366067
1429,2922.75744862599
1433,5223.50888041691
1438,1114.77112409467
1444,1275.38715649695
1446,1268.47222032699
1450,1131.37449258809
1451,857.436895174857
1454,1928.39657735035
1458,2423.0121554235
1461,3125.5542008493
1464,5304.84479136953
1465,1130.22828002917
1478,1867.09527340957
1479,1575.45502153247
1480,2537.52586973776
1484,2161.90827823709
1486,1044.94952383325
1488,949.764959559239
1489,3302.24108993802
1491,1123.6385833329
1507,2258.45237669376
1515,1907.5328348445
1519,2638.78199537611
1528,1743.32735727026
1529,1074.01586057075
1530,2858.39377809755
1532,1144.63839042906
1541,1592.20302296861
1542,3237.64799536143
1547,1326.96293599099
1549,1123.02859199398
1553,2346.84543535235
1554,2689.88103346745
1555,1374.47831666862
1559,1573.31657977891
1565,1492.51549569972
1568,1175.82282202898
1576,3537.00519589381
1579,945.937540510384
1592,1112.41254924464
1596,3027.47878870236
1605,971.606361694255
1607,1554.52936180322
1612,1927.61718676699
1617,3037.19721864084
1619,2417.91746565271
1620,6885.7112744429
1624,2332.9707209108
1627,1316.40258243057
1633,1909.3963924689
1636,1387.07001707073
1639,1236.620582605
1640,3463.52463176748
1644,1171.76786227799
1646,1589.11571957463
1647,2414.05554791677
1654,1376.82809860087
1655,3232.21992902879
1664,5642.76477435506
1665,2196.97739074127
1667,4148.45035606601
1669,1151.49241385133
1678,1807.90380933149
1682,2206.16862772943
1689,1236.50606088149
1690,2724.60097300042
1693,5048.1460832498
1695,907.01346796688
1705,1953.82222973347
1706,2475.28800339033
1708,2049.82871283119
1716,2068.79619523166
1720,7495.4023370067
1722,1742.36852371423
1749,4210.85648206108
1750,1764.92833316999
1751,5676.2734019055
1760,2310.48452075395
1763,3525.70022039155
1770,1614.79924223726
1777,2007.71624244993
1785,4600.59721341664
1791,1327.90954772233
1794,3981.60813645268
1800,1391.91424330062
1816,1268.82653018097
1817,1282.06370935342
1821,2952.53217214141
1836,1341.95196971414
1838,1688.40854096526
1851,1948.28283549801
1852,2996.14285353147
1854,2485.33326768442
1856,939.626932957485
1865,822.583412681291
1872,1194.73994813707
1878,870.177683363214
1880,1118.08380426247
1881,1365.19850437625
1882,1735.41364694761
