"id","loss"
4,1499.12969722197
6,1969.25881260764
9,8473.18409530688
12,5929.1296032986
15,798.223549921996
17,2390.60891063141
21,2001.72663514056
28,833.223932310963
32,2556.75667549942
43,3174.3938440475
46,3006.20589101371
50,940.19191507777
54,1208.43523382148
62,1869.26594475091
70,2240.14745150491
71,4979.16764119991
75,2118.71807978802
77,2327.11140292339
81,2424.81584404125
83,2398.61859046447
87,1921.41921303381
97,1542.19587250634
103,1165.17904930183
119,1130.57128493281
120,1831.15466473717
127,976.621111870712
138,4454.78968414942
141,3754.40765463651
148,757.074380635689
150,2303.03244803381
151,2184.00910854644
158,1646.70230176615
160,5293.46659642783
165,2898.7925501172
168,3806.1563309793
169,3766.77013186539
177,2705.4700180327
178,2966.32401169604
184,2077.37054527291
194,10383.3611641942
198,1705.11579216111
203,3387.952794687
211,2314.28288950453
217,1255.94305680169
219,1403.38350879409
221,4665.0668675281
227,1630.37592726762
230,1616.96857666263
235,2051.99137632601
240,680.163334969347
243,3174.51613302755
249,6662.83332184807
253,2759.21443676426
258,1534.54826525575
261,1783.52692998306
263,3633.4488379191
264,2438.40080519545
265,4237.14782367603
268,1819.02146912581
271,1069.54131138647
274,5291.5285165225
275,671.694197194816
279,1326.16231114145
282,1740.03773656309
286,3158.71011994147
288,1144.36515572535
294,1922.87333942981
296,1052.54069707245
297,1285.13194014728
300,790.471370477077
303,8324.69157142617
314,1051.13255770409
315,4555.34631061646
321,2364.45100729648
323,4139.02657986739
330,3891.46744703611
341,1865.98184624591
342,3922.24396787926
352,1552.71146639727
353,3914.84016528909
360,5361.22286729694
361,2281.68328357745
362,3710.11199851983
366,1340.78949092568
372,3596.13708871957
376,2730.3922289887
377,2325.66458748068
379,1523.45776308909
380,3923.63194269889
387,1888.49878430985
392,1949.541564209
394,9982.03531922798
395,1616.4280246515
397,1437.1309517841
407,5827.41165084951
411,9077.15469880304
416,2488.47262952973
417,1560.64818870107
419,3686.21918405379
428,5572.73946031256
431,2017.96675698012
436,7840.14791015356
438,1647.8324267902
445,7139.26035287544
446,7685.87816708074
455,1294.99531090908
456,1378.65331566975
461,899.073701881498
463,1839.00228820234
464,3866.36174968211
466,1707.19814249997
467,1507.85365266375
470,1325.26891918804
475,1429.16284745578
482,3271.82372045992
490,3799.4797266042
496,1779.72554605342
497,4170.35218752445
508,3028.12758998532
510,1878.40022076744
512,1665.21614577781
513,3327.28068493985
523,1879.81196725225
531,4383.24011711256
532,2500.63898924626
533,1346.71597502821
537,1169.52987777623
544,4639.89693241718
547,2847.01971873214
556,7406.39553333711
565,1322.03003768727
566,1194.5643782419
571,1397.7586438858
573,1459.42832470772
574,946.966716267372
581,2090.20213002456
585,1943.71425879891
589,1863.87374438883
597,1618.6527683111
601,3476.78513414007
602,1751.86008363337
613,1574.37166681294
616,1481.48166931157
619,2029.39181897817
622,2068.50273597544
623,1899.80556009058
629,1624.99958942898
634,1597.87627591673
638,1007.04566416514
642,1074.64933422878
643,1975.12029199376
645,1036.11486335414
648,6880.91938382077
652,1216.69174262064
664,1120.13360191355
666,2289.3015834691
672,897.068310386475
676,2421.58742637487
678,4152.43789039881
682,1875.1471422358
686,2634.04964276275
688,2427.4781155413
689,1297.8802214997
690,1819.59630938476
692,11308.8772016399
695,1730.52906953809
697,4502.19097511037
698,2030.78060362412
706,2587.68479889034
708,1485.96484703015
712,2886.80570327235
715,4200.18311397128
717,1370.85746821124
725,3137.03441362897
729,1201.18997004366
737,1314.64019853507
739,5943.9533757617
747,3458.26176254527
753,2813.14111315944
758,2017.25510034189
759,2191.43817625262
763,1555.6591533448
773,4310.93582324939
774,1961.92710973723
776,1420.6770139846
788,3333.58685701977
790,2982.283650812
794,1017.69599573924
801,2814.39999328174
802,1360.06802188276
805,1267.37615364601
809,4789.42366257806
812,1755.36832200172
825,2363.96192372834
828,2340.65827465365
830,1488.09741488056
833,1128.32210330665
850,5356.79082853324
852,5923.28135651469
862,1415.04769874954
863,1303.29467543681
864,1541.68088752302
865,3494.08095506876
868,6359.5307971356
872,1562.95676362161
879,4891.84066822083
880,1537.28480456044
883,1297.77808795428
886,1467.94605271504
923,1767.97838910295
924,1474.53409392276
932,1353.11842636065
945,6711.07443111432
947,6461.13838219291
948,1977.49568895862
955,2809.64602499971
963,4149.37152377832
979,1630.28166823913
989,1481.24996711703
994,3012.51702267364
995,1850.9142237313
998,1412.33455560395
1000,4168.19375232053
1018,1647.93287664899
1019,1792.00060340439
1028,1783.46829005052
1034,1290.09241144654
1038,1509.09112588737
1040,1469.50882949745
1042,1340.53016164607
1057,6981.73519024544
1058,2268.91231477021
1063,1063.79190517125
1066,4741.61925739312
1071,4281.77284543227
1073,4315.15371833133
1074,3034.30605273186
1077,2898.21928680918
1080,6799.91935863351
1088,874.842531142587
1096,800.02775286659
1097,11674.5139358842
1105,5924.17488297406
1115,1931.99821711555
1116,3047.57174862884
1122,2287.52529126064
1130,5403.39171896082
1133,1066.45166464273
1137,1739.24972671134
1140,1980.38826592697
1143,7268.06514410035
1149,5275.28083789255
1150,943.682818339247
1153,791.540274854797
1157,929.978580937309
1180,613.699403687862
1183,936.58484013032
1188,1600.23023091049
1193,1136.41290838233
1200,799.620128880533
1209,3974.76741477314
1214,1956.67700113443
1219,1999.27656442338
1223,4925.16398671917
1227,802.866650393678
1228,1579.0304008423
1229,4776.83487320069
1233,1020.48103494325
1238,5986.78132068685
1239,2044.25056141251
1241,3411.99542486782
1243,1786.75385015842
1244,1255.53975472757
1245,3432.92708042768
1277,3627.64042270151
1279,3355.17942587758
1292,9969.1190485778
1293,1343.73700699526
1299,9016.8531196613
1304,3046.04212884156
1313,3676.68376271399
1328,2493.22907136387
1330,1004.78926179461
1334,1597.18457258075
1335,1390.20735933242
1336,5705.57396733142
1341,1068.89978718908
1344,1154.02431406433
1351,849.691031787199
1352,2898.78368441328
1354,1489.74997566117
1368,4235.96736602521
1373,1389.97155486033
1375,644.057157824486
1381,1605.77468056133
1384,5639.97349255105
1385,4535.78164004645
1388,5850.75413866076
1401,5539.61579549267
1402,2474.60689524203
1404,1485.1136993535
1406,1469.95469597808
1409,1109.33943619389
1422,1483.29630340495
1429,3008.01042760817
1433,5822.5449017321
1438,1111.37387166073
1444,1185.00495442761
1446,1119.05069616278
1450,1108.40325849322
1451,755.206919022642
1454,1885.87033692211
1458,2265.05976729514
1461,3669.78743002279
1464,6035.00753256421
1465,1012.85784685213
1478,1982.86933746172
1479,1651.70280783245
1480,2465.34224230224
1484,2204.8379243686
1486,973.47275411384
1488,871.121394099295
1489,3518.45528065176
1491,1058.19632032214
1507,2156.45703260814
1515,2017.16946315641
1519,2884.05447022872
1528,1811.15772232902
1529,1016.00401821512
1530,2817.29914043873
1532,1233.51839214531
1541,1598.40616181209
1542,3515.69027684304
1547,1525.18607098769
1549,1158.22301015513
1553,2311.49458827723
1554,3014.76656202917
1555,1375.12005368816
1559,1554.46325416194
1565,1555.45740852838
1568,1097.26326306559
1576,3538.61666853813
1579,933.338772951978
1592,953.154753196418
1596,3299.1303222479
1605,925.116560024746
1607,1618.62501808385
1612,2226.56600078515
1617,2750.92759763038
1619,2506.1227015251
1620,7532.77623995507
1624,2414.2223766639
1627,1357.07892972429
1633,1767.47265368168
1636,1340.70059410271
1639,1191.8266859143
1640,4605.46237624688
1644,1195.55754703904
1646,1456.52213794117
1647,2913.79407481459
1654,1320.05507435693
1655,3174.5418786407
1664,6050.63577341733
1665,1979.19918475405
1667,4816.96899974228
1669,1163.69499829148
1678,2209.95657112555
1682,1902.27913995653
1689,1100.40513484137
1690,2735.69845905698
1693,4497.78939618335
1695,889.850567441555
1705,2438.39074051431
1706,2406.37835747297
1708,1986.47060354919
1716,1870.13047703392
1720,8827.20337147416
1722,1622.49766111285
1749,4044.11118196784
1750,1585.08572422139
1751,6193.08893338168
1760,2839.69703589226
1763,4649.28509871409
1770,1477.27672110235
1777,2056.59422744223
1785,6069.96755354414
1791,1238.1590220496
1794,4275.20401878193
1800,1241.64281993792
1816,1218.01910747132
1817,1091.25407821054
1821,3212.99491489887
1836,1371.43658533672
1838,1613.5374182442
1851,2047.53294485351
1852,3019.54976195997
1854,2344.02599688859
1856,815.948829626355
1865,780.367062745601
1872,1110.76308432637
1878,818.907742830603
1880,940.58234836662
1881,1362.53972053399
1882,2026.62108987304
1886,863.942445730851
1892,1592.61163967289
1894,2362.36449340132
1898,2692.42640975
1899,3008.81821013963
1902,1192.7594612664
1903,4229.42343288911
1906,1198.5419661605
1910,2413.67519481311
1911,2092.70539161167
1914,3349.43042900362
1929,2872.24475809744
1932,1420.65305739199
1952,1016.43607269869
1959,1350.79029396898
1960,1738.01009190194
1976,3853.19408935043
1980,2890.83545977659
1981,1825.46478708765
1987,2223.38843595314
1994,1851.80337488457
2000,802.191653488797
2008,2112.60526794498
2011,2146.97125238801
2012,5072.91807588302
2019,1797.89273267266
2022,3353.27448479455
2024,6684.99736875278
2028,944.731462390728
2030,3671.2528426164
2031,6982.90647097217
2047,1821.2235029058
2049,711.452640224426
2050,1495.50707272591
2051,4304.01497634086
2056,1602.79356947785
2057,1035.43603164346
2059,2105.69923913113
2069,3699.16045317439
2085,1682.83432960507
2089,994.30477764976
2090,1444.89721497263
2101,2934.18112475282
2114,2394.71334996384
2115,1380.88306013266
2118,1268.57242741333
2119,2456.26040303771
2125,1505.54973203362
2128,3490.63711611476
2129,1495.17481968624
2132,1707.9358271339
2133,2172.73281661227
2135,791.172502150954
2136,1713.15596433523
2143,1244.81673057522
2144,1205.33186284235
2145,2772.65986953486
2152,2434.40186232685
2160,3341.6365719749
2166,1597.95600604649
2169,1132.33690482839
2170,1580.57414212994
2172,1704.30836903952
2181,1635.30334485312
