"id","loss"
4,1598.3052942139
6,1860.52449097742
9,7951.86414102837
12,6531.70319317169
15,776.95055463402
17,2387.15764075618
21,2066.76824251138
28,709.128508939921
32,2625.14477061255
43,2979.91398622231
46,2729.29324771423
50,831.827340799184
54,1318.34703243358
62,2033.64393282864
70,2062.50011001338
71,5549.94859130688
75,1999.34121759262
77,2022.77401654912
81,2482.36482627185
83,2295.44226456391
87,1752.84937660957
97,1856.12547109534
103,1079.8059199465
119,1012.03466668096
120,1601.79686325329
127,919.055799393445
138,4492.4366136154
141,2885.74260365867
148,807.281177325078
150,2288.07548803254
151,2282.28201117428
158,1519.24533162743
160,5928.18818420707
165,2648.77263580058
168,3602.25476376256
169,3805.65686911022
177,2916.71446055645
178,3302.80317086628
184,2132.0326137063
194,7148.03138350625
198,1567.59491324327
203,3858.33465502076
211,2301.84026511703
217,1202.37975410147
219,1170.91917452925
221,5112.96766446707
227,1704.81417584538
230,1280.74060244311
235,1747.20488862392
240,725.740752342516
243,2470.53398011555
249,5541.4097763573
253,2610.49932633556
258,1205.23488309502
261,1592.36195600401
263,3377.31000714524
264,2739.06924883238
265,4141.81538292508
268,1907.85319215291
271,948.846389718406
274,5418.10631081403
275,739.027431508239
279,1435.52546159865
282,1615.41952323635
286,3205.63500861322
288,1297.14165945762
294,2183.91959256028
296,1061.10879468521
297,1575.67250057617
300,763.264910536287
303,9419.63387541066
314,1114.46267606352
315,4507.36006390724
321,2424.25947168522
323,3906.07780329186
330,3175.02709023522
341,1494.68619626065
342,4253.94847570283
352,1540.41284932792
353,3463.49608334255
360,5750.85353707864
361,2148.14263477834
362,3992.03142577576
366,1162.83134033723
372,3050.19368578528
376,2637.69439584394
377,2340.52535387007
379,1561.60695882587
380,3764.5605670774
387,1752.61265294644
392,1739.12002179141
394,10696.5057577517
395,1573.97898341087
397,1546.22754142612
407,5763.57191278903
411,9344.17439623643
416,2436.21758152716
417,1569.03238572696
419,3776.38478929476
428,5621.95849034706
431,1819.12180917907
436,7860.24200384741
438,1366.88688546151
445,6343.2134312319
446,6739.99211109518
455,1498.65592453986
456,1157.91729688277
461,935.542136099535
463,1688.05938550704
464,3405.54098250533
466,1506.06253322119
467,1148.30561668581
470,1131.541796991
475,1442.48790200752
482,3616.08243154106
490,3410.88466844202
496,1699.83800491659
497,4372.75916517226
508,2936.87046560476
510,1776.0655560748
512,1857.76908551063
513,3439.69834116359
523,2070.38928239445
531,4368.79816342594
532,2383.04588128327
533,1335.48125239682
537,1091.23473326995
544,4338.18258171503
547,3340.2711995567
556,7498.7697168719
565,1444.83247627718
566,1187.10320025569
571,1457.65663603256
573,1711.47368046502
574,878.7572878996
581,1783.25330412382
585,1926.70826136345
589,1759.54080987898
597,1567.598141844
601,3299.67265983733
602,1796.79270704509
613,1455.81391927804
616,1368.39732626328
619,1674.94152952993
622,1755.72970163122
623,2029.16756046742
629,1521.0891023831
634,1308.51792343304
638,904.435254374627
642,983.394756270302
643,2309.65970413548
645,1123.56343199579
648,8085.67535250625
652,1357.71026799813
664,905.016533839225
666,2303.68744845147
672,960.389753779211
676,2144.42936575727
678,3998.85745780581
682,1738.16425850618
686,3119.51919549077
688,1933.08480345018
689,1212.64449907791
690,1847.17226348537
692,11426.5697179332
695,1587.61129666007
697,4741.80444838399
698,1738.05083072633
706,2480.83975758297
708,1610.68183159186
712,2533.64141715562
715,3756.90914723283
717,1591.09378367578
725,3124.96982590632
729,1041.02852295899
737,1341.54894106287
739,4974.80430444861
747,3724.00810506372
753,2478.1709610962
758,2434.20523798455
759,2378.6773598121
763,1432.33306068615
773,4078.76480305311
774,1779.24280020653
776,1327.95705198277
788,2889.49105233099
790,3423.88282776008
794,975.539250001362
801,3234.0362118307
802,1502.15020427969
805,1371.05769026667
809,5555.99635319349
812,1496.12678330006
825,2349.41588919571
828,2021.12928497978
830,1437.16052244367
833,1064.41195729703
850,5415.87690218878
852,6196.32567710618
862,1367.61511830205
863,1450.57288836921
864,1322.4375963863
865,3320.09397729544
868,6049.14429204681
872,1497.86218662553
879,5559.95455808753
880,1476.30646425047
883,1264.58938582054
886,1371.73928506095
923,1389.64190258647
924,1546.26564205833
932,1346.11067936282
945,6534.94187283318
947,6395.97453932172
948,2175.18136574738
955,2747.55553063868
963,3878.23841763065
979,1191.54928906003
989,1359.76707214478
994,2871.28736639108
995,1740.34237231551
998,1664.71866638831
1000,4231.32419903333
1018,1581.6829596893
1019,1629.65751458615
1028,2011.56827624694
1034,1411.96200211456
1038,1494.18123081165
1040,1326.37463420233
1042,1315.39909126816
1057,6614.64680982539
1058,2432.01117082365
1063,1032.76126505316
1066,4055.38669173351
1071,3719.91173305031
1073,3420.48106061302
1074,2205.11351999658
1077,2644.62061701968
1080,8726.03046501993
1088,826.375345186899
1096,776.700609011175
1097,10872.0842983927
1105,5315.78891240048
1115,1973.4990652692
1116,2989.22411577978
1122,2229.6693787384
1130,4729.05941571479
1133,939.346684700594
1137,1926.041348082
1140,1778.38109925416
1143,7974.0599251587
1149,5726.91703240699
1150,840.984675941862
1153,798.880975022864
1157,1027.69970081195
1180,593.421090332431
1183,931.340790880784
1188,1610.73667676522
1193,1083.80646958325
1200,759.411142166589
1209,4228.54401165633
1214,1966.02505838046
1219,2054.20076273278
1223,6117.03812861176
1227,853.309265240052
1228,1501.767757725
1229,3983.56275537137
1233,873.699900837589
1238,4621.06494898684
1239,2063.6226500301
1241,3451.07326955475
1243,1711.09098582533
