"id","loss"
4,1483.43918263263
6,1949.2935330476
9,6336.19501814905
12,5304.40598214371
15,1048.47699054528
17,2342.8665508419
21,2255.50444057241
28,1336.37070699092
32,2250.99836673986
43,3695.6517412572
46,2417.91853959248
50,1090.9770348688
54,1781.31589177535
62,2511.62013461456
70,1848.13090646659
71,4767.17134938266
75,2285.5309960863
77,2863.01182926225
81,2531.86746489781
83,2751.4876813234
87,1661.01222894485
97,2996.23505664874
103,2133.67137029905
119,1290.262948748
120,2212.71957769772
127,1309.32737568611
138,3366.71897550962
141,2164.08655519818
148,1298.77829651867
150,2284.56762048818
151,2678.24021254561
158,1848.38582143332
160,9129.88398828877
165,2668.54100485578
168,3656.54641713393
169,2894.29498834632
177,2664.14954178503
178,3896.95723670343
184,1499.0810854268
194,6903.2254785592
198,2255.01155135273
203,4677.95905710762
211,2510.49674930326
217,1673.04505813326
219,1693.78696743601
221,4247.20076700482
227,2266.49891611629
230,1672.49318048807
235,2003.37448978882
240,1052.26300291492
243,2871.45671045665
249,5734.58782501123
253,2641.85377770349
258,2017.58922271438
261,1433.7207484935
263,3614.68186175874
264,2549.49693352217
265,4941.54447672152
268,1393.75926535949
271,1735.54796603035
274,6059.56586941344
275,970.12747322062
279,2527.8855452523
282,1431.20878809776
286,2629.97006231982
288,1466.10109282779
294,2792.39396248635
296,1230.84340675928
297,1431.61719522139
300,962.720658127053
303,6436.7258837623
314,1560.74557832206
315,4732.87552683772
321,2021.40559161769
323,4811.04921657458
330,4179.37246740991
341,2628.06260451804
342,3922.43267355187
352,1880.08272760966
353,3541.16681511005
360,6509.30526028978
361,2110.21246656355
362,3327.52962062138
366,1097.65117279726
372,2798.28136496121
376,3245.09817115492
377,2248.84768429037
379,1470.17289545974
380,3600.61076660118
387,1753.02476096618
392,1819.95169449981
394,8372.80881847975
395,1275.42158325099
397,1760.84071652419
407,5657.47654947638
411,6098.12830852157
416,2956.46516319774
417,1386.23444630011
419,2754.22912061523
428,4433.74697376583
431,1739.90637935478
436,8222.75688245674
438,1279.61356536291
445,6370.70665286203
446,6781.76516401159
455,1700.69324555974
456,1264.20085944648
461,892.149980849201
463,1848.12895321768
464,3398.07829241393
466,2078.56321398586
467,1867.84853836367
470,1829.20885202451
475,1171.28507433686
482,2992.16529836717
490,2534.59528471852
496,2446.83842245037
497,4648.21692484859
508,2749.67834674148
510,2521.78012983811
512,2549.71720081183
513,2536.75287973187
523,2128.09410932422
531,4743.43869266803
532,2307.45243983131
533,1804.37853197874
537,1196.41824397074
544,4060.72622681694
547,3371.05169958179
556,7796.72084571075
565,1026.31463937007
566,1653.58446953898
571,1670.29710556433
573,2592.55551274245
574,935.774889861462
581,1977.31918326712
585,2499.18678088896
589,2739.36695669666
597,1909.73347254183
601,3294.74487728157
602,1298.29739863298
613,2495.35788418259
616,1377.12670311171
619,2634.86058687042
622,2701.82168647918
623,3061.99291980387
629,1327.70952304893
634,1523.40598991852
638,1080.30099669927
642,1335.30294938189
643,1891.52843607682
645,1204.58823261594
648,7195.62377525026
652,1833.95661587164
664,1169.9178401017
666,2967.43241422699
672,1119.15259362484
676,1718.58615248925
678,4080.84242706635
682,1809.83282820124
686,2171.2432211427
688,2162.22501480676
689,1499.35089845138
690,1926.53076269257
692,7562.57506941177
695,1700.83644969839
697,2526.04299486794
698,2194.53045883305
706,2533.89123877755
708,1777.64416216437
712,3443.98912600007
715,3392.00299553028
717,1411.80031351909
725,2991.10910587466
729,1328.05995666398
737,1623.6868882854
739,4618.38041995604
747,3470.94101571968
753,2198.46490882624
758,3624.20701017295
759,2301.3036075263
763,2156.87394225206
773,4553.41930421398
774,2034.97346478867
776,2198.42945509536
788,5169.17449837556
790,2490.42063771315
794,1684.3135958467
801,3695.47341655422
802,1879.43514337451
805,1816.65065981352
809,6086.45076495386
812,2060.02398032297
825,2435.78025303213
828,2110.88123159708
830,1796.70796325203
833,1298.64537320119
850,3576.50457734542
852,5327.752237012
862,1425.34137292298
863,1506.75542337833
864,1691.15646942202
865,3561.77420628221
868,4815.9595603125
872,2062.88914664635
879,6004.64920051879
880,1809.87403823162
883,1470.19439841159
886,1466.36090114636
923,1743.26154795167
924,1432.92244936898
932,1508.58918538505
945,5865.36521644414
947,8022.12185249411
948,1696.72951026843
955,3333.97441574015
963,4649.17410865664
979,2157.65289558231
989,1656.85674510477
994,3097.07181185539
995,2656.6805438894
998,2544.51940771942
1000,3811.5163503888
1018,1922.5818271584
1019,2992.82597680239
1028,2406.94887338918
1034,1328.93165358121
1038,1536.06996385326
1040,1701.05671509594
1042,1595.93383999902
1057,6233.52303201492
1058,1664.49764547214
1063,1605.1677349563
1066,2620.97286874342
1071,4197.30117146644
1073,2350.82470830075
1074,2318.47054624977
1077,3874.58362221941
1080,6530.65894521626
1088,1083.21514877708
1096,1068.94335215386
1097,9570.81118656224
1105,5371.0272403861
1115,2005.59878890167
